[s],CH1[V],CH2[V]
2.1351E-02,-6.100E+00,8.000E-02
2.1391E-02,-5.900E+00,8.000E-02
2.1431E-02,-5.900E+00,-8.000E-02
2.1471E-02,-6.100E+00,2.400E-01
2.1511E-02,-5.900E+00,2.191E-14
2.1551E-02,-5.900E+00,8.000E-02
2.1591E-02,-5.900E+00,2.191E-14
2.1631E-02,-5.700E+00,1.600E-01
2.1671E-02,-5.700E+00,8.000E-02
2.1711E-02,-5.900E+00,8.000E-02
2.1751E-02,-5.900E+00,2.191E-14
2.1791E-02,-5.900E+00,2.400E-01
2.1831E-02,-5.900E+00,8.000E-02
2.1871E-02,-5.900E+00,2.191E-14
2.1911E-02,-6.100E+00,8.000E-02
2.1951E-02,-6.100E+00,8.000E-02
2.1991E-02,-5.900E+00,1.600E-01
2.2031E-02,-5.500E+00,8.000E-02
2.2071E-02,-5.900E+00,8.000E-02
2.2111E-02,-5.700E+00,2.400E-01
2.2151E-02,-6.100E+00,2.191E-14
2.2191E-02,-5.900E+00,1.600E-01
2.2231E-02,-5.900E+00,2.191E-14
2.2271E-02,-5.900E+00,8.000E-02
2.2311E-02,-5.900E+00,8.000E-02
2.2351E-02,-6.100E+00,2.191E-14
2.2391E-02,-5.900E+00,-8.000E-02
2.2431E-02,-5.900E+00,8.000E-02
2.2471E-02,-5.900E+00,8.000E-02
2.2511E-02,-5.900E+00,8.000E-02
2.2551E-02,-5.900E+00,2.191E-14
2.2591E-02,-5.900E+00,8.000E-02
2.2631E-02,-6.100E+00,8.000E-02
2.2671E-02,-5.900E+00,2.191E-14
2.2711E-02,-5.900E+00,-8.000E-02
2.2751E-02,-5.700E+00,8.000E-02
2.2791E-02,-5.700E+00,8.000E-02
2.2831E-02,-5.900E+00,8.000E-02
2.2871E-02,-6.100E+00,2.191E-14
2.2911E-02,-5.700E+00,8.000E-02
2.2951E-02,-5.900E+00,1.600E-01
2.2991E-02,-5.900E+00,8.000E-02
2.3031E-02,-6.100E+00,8.000E-02
2.3071E-02,-5.900E+00,8.000E-02
2.3111E-02,-6.100E+00,8.000E-02
2.3152E-02,-5.900E+00,8.000E-02
2.3192E-02,-5.700E+00,8.000E-02
2.3232E-02,-5.700E+00,8.000E-02
2.3272E-02,-6.100E+00,2.400E-01
2.3312E-02,-6.100E+00,1.600E-01
2.3352E-02,-5.900E+00,8.000E-02
2.3392E-02,-6.100E+00,8.000E-02
2.3432E-02,-5.900E+00,1.600E-01
2.3472E-02,-5.900E+00,1.600E-01
2.3512E-02,-5.900E+00,2.191E-14
2.3552E-02,-5.700E+00,8.000E-02
2.3592E-02,-5.900E+00,1.600E-01
2.3632E-02,-5.700E+00,8.000E-02
2.3672E-02,-5.900E+00,8.000E-02
2.3712E-02,-5.900E+00,2.191E-14
2.3752E-02,-5.900E+00,1.600E-01
2.3792E-02,-5.900E+00,2.191E-14
2.3832E-02,-6.100E+00,8.000E-02
2.3872E-02,-5.900E+00,2.191E-14
2.3912E-02,-5.900E+00,8.000E-02
2.3952E-02,-5.700E+00,8.000E-02
2.3992E-02,-6.100E+00,1.600E-01
2.4032E-02,-6.100E+00,2.191E-14
2.4072E-02,-5.700E+00,2.191E-14
2.4112E-02,-5.700E+00,8.000E-02
2.4152E-02,-5.900E+00,1.600E-01
2.4192E-02,-5.700E+00,8.000E-02
2.4232E-02,-5.900E+00,8.000E-02
2.4272E-02,-5.900E+00,2.191E-14
2.4312E-02,-5.900E+00,8.000E-02
2.4352E-02,-5.700E+00,1.600E-01
2.4392E-02,-5.700E+00,8.000E-02
2.4432E-02,-5.900E+00,2.191E-14
2.4472E-02,-6.100E+00,2.191E-14
2.4512E-02,-6.100E+00,8.000E-02
2.4552E-02,-6.100E+00,1.600E-01
2.4592E-02,-5.900E+00,1.600E-01
2.4632E-02,-5.900E+00,8.000E-02
2.4672E-02,-5.900E+00,8.000E-02
2.4712E-02,-5.900E+00,1.600E-01
2.4752E-02,-5.700E+00,1.600E-01
2.4792E-02,-5.700E+00,2.191E-14
2.4832E-02,-5.900E+00,-8.000E-02
2.4872E-02,-5.900E+00,8.000E-02
2.4912E-02,-5.900E+00,1.600E-01
2.4952E-02,-6.100E+00,8.000E-02
2.4992E-02,-6.100E+00,1.600E-01
2.5032E-02,-5.900E+00,2.191E-14
2.5072E-02,-5.900E+00,8.000E-02
2.5112E-02,-5.900E+00,1.600E-01
2.5153E-02,-5.900E+00,1.600E-01
2.5193E-02,-5.900E+00,3.200E-01
2.5233E-02,-5.900E+00,8.000E-02
2.5273E-02,-6.100E+00,1.600E-01
2.5313E-02,-6.100E+00,8.000E-02
2.5353E-02,-5.900E+00,8.000E-02
2.5393E-02,-5.700E+00,8.000E-02
2.5433E-02,-5.900E+00,2.191E-14
2.5473E-02,-5.900E+00,8.000E-02
2.5513E-02,-5.900E+00,2.191E-14
2.5553E-02,-5.900E+00,1.600E-01
2.5593E-02,-6.100E+00,8.000E-02
2.5633E-02,-5.900E+00,2.191E-14
2.5673E-02,-6.100E+00,8.000E-02
2.5713E-02,-5.900E+00,8.000E-02
2.5753E-02,-5.900E+00,-8.000E-02
2.5793E-02,-5.900E+00,1.600E-01
2.5833E-02,-5.900E+00,1.600E-01
2.5873E-02,-5.700E+00,8.000E-02
2.5913E-02,-6.100E+00,8.000E-02
2.5953E-02,-5.700E+00,8.000E-02
2.5993E-02,-5.900E+00,8.000E-02
2.6033E-02,-5.900E+00,8.000E-02
2.6073E-02,-6.100E+00,2.191E-14
2.6113E-02,-5.900E+00,8.000E-02
2.6153E-02,-5.900E+00,2.191E-14
2.6193E-02,-5.900E+00,2.191E-14
2.6233E-02,-5.900E+00,2.191E-14
2.6273E-02,-5.900E+00,8.000E-02
2.6313E-02,-5.900E+00,1.600E-01
2.6353E-02,-5.900E+00,8.000E-02
2.6393E-02,-5.900E+00,8.000E-02
2.6433E-02,-6.100E+00,8.000E-02
2.6473E-02,-5.900E+00,-8.000E-02
2.6513E-02,-5.900E+00,8.000E-02
2.6553E-02,-5.900E+00,1.600E-01
2.6593E-02,-5.900E+00,1.600E-01
2.6633E-02,-5.900E+00,1.600E-01
2.6673E-02,-5.900E+00,2.191E-14
2.6713E-02,-5.900E+00,2.191E-14
2.6753E-02,-5.900E+00,1.600E-01
2.6793E-02,-6.100E+00,8.000E-02
2.6833E-02,-5.900E+00,2.191E-14
2.6873E-02,-5.900E+00,2.191E-14
2.6913E-02,-5.700E+00,2.191E-14
2.6953E-02,-5.900E+00,1.600E-01
2.6993E-02,-5.900E+00,2.400E-01
2.7033E-02,-5.900E+00,8.000E-02
2.7073E-02,-5.900E+00,2.191E-14
2.7113E-02,-6.100E+00,8.000E-02
2.7154E-02,-6.100E+00,2.191E-14
2.7194E-02,-5.900E+00,8.000E-02
2.7234E-02,-5.700E+00,8.000E-02
2.7274E-02,-5.900E+00,8.000E-02
2.7314E-02,-5.900E+00,8.000E-02
2.7354E-02,-5.900E+00,1.600E-01
2.7394E-02,-5.700E+00,2.191E-14
2.7434E-02,-5.900E+00,2.191E-14
2.7474E-02,-5.900E+00,8.000E-02
2.7514E-02,-5.900E+00,8.000E-02
2.7554E-02,-5.900E+00,8.000E-02
2.7594E-02,-5.700E+00,8.000E-02
2.7634E-02,-5.900E+00,8.000E-02
2.7674E-02,-5.900E+00,1.600E-01
2.7714E-02,-5.900E+00,1.600E-01
2.7754E-02,-5.900E+00,2.191E-14
2.7794E-02,-5.900E+00,8.000E-02
2.7834E-02,-5.900E+00,2.191E-14
2.7874E-02,-6.100E+00,1.600E-01
2.7914E-02,-6.100E+00,8.000E-02
2.7954E-02,-5.900E+00,8.000E-02
2.7994E-02,-5.900E+00,8.000E-02
2.8034E-02,-5.900E+00,2.191E-14
2.8074E-02,-5.900E+00,1.600E-01
2.8114E-02,-5.900E+00,8.000E-02
2.8154E-02,-5.900E+00,8.000E-02
2.8194E-02,-5.900E+00,8.000E-02
2.8234E-02,-5.900E+00,2.191E-14
2.8274E-02,-5.900E+00,1.600E-01
2.8314E-02,-5.900E+00,8.000E-02
2.8354E-02,-5.900E+00,8.000E-02
2.8394E-02,-5.700E+00,2.191E-14
2.8434E-02,-5.900E+00,8.000E-02
2.8474E-02,-5.900E+00,1.600E-01
2.8514E-02,-5.900E+00,8.000E-02
2.8554E-02,-6.100E+00,8.000E-02
2.8594E-02,-5.900E+00,8.000E-02
2.8634E-02,-6.100E+00,-8.000E-02
2.8674E-02,-6.100E+00,8.000E-02
2.8714E-02,-5.900E+00,1.600E-01
2.8754E-02,-5.900E+00,1.600E-01
2.8794E-02,-5.900E+00,8.000E-02
2.8834E-02,-5.900E+00,8.000E-02
2.8874E-02,-5.900E+00,2.191E-14
2.8914E-02,-5.900E+00,8.000E-02
2.8954E-02,-6.100E+00,2.191E-14
2.8994E-02,-5.900E+00,8.000E-02
2.9034E-02,-5.900E+00,8.000E-02
2.9074E-02,-5.700E+00,1.600E-01
2.9114E-02,-5.700E+00,8.000E-02
2.9155E-02,-5.900E+00,8.000E-02
2.9195E-02,-5.900E+00,8.000E-02
2.9235E-02,-5.900E+00,8.000E-02
2.9275E-02,-5.900E+00,8.000E-02
2.9315E-02,-6.100E+00,1.600E-01
2.9355E-02,-5.900E+00,8.000E-02
2.9395E-02,-5.900E+00,8.000E-02
2.9435E-02,-5.900E+00,1.600E-01
2.9475E-02,-5.900E+00,1.600E-01
2.9515E-02,-5.900E+00,1.600E-01
2.9555E-02,-5.900E+00,8.000E-02
2.9595E-02,-5.900E+00,8.000E-02
2.9635E-02,-6.100E+00,1.600E-01
2.9675E-02,-5.700E+00,8.000E-02
2.9715E-02,-5.900E+00,1.600E-01
2.9755E-02,-6.100E+00,-8.000E-02
2.9795E-02,-5.700E+00,2.191E-14
2.9835E-02,-5.900E+00,1.600E-01
2.9875E-02,-5.900E+00,8.000E-02
2.9915E-02,-5.900E+00,1.600E-01
2.9955E-02,-6.100E+00,2.400E-01
2.9995E-02,-5.900E+00,8.000E-02
3.0035E-02,-6.100E+00,2.191E-14
3.0075E-02,-6.100E+00,1.600E-01
3.0115E-02,-5.700E+00,2.191E-14
3.0155E-02,-5.700E+00,2.191E-14
3.0195E-02,-5.900E+00,2.191E-14
3.0235E-02,-5.700E+00,2.191E-14
3.0275E-02,-5.900E+00,2.400E-01
3.0315E-02,-5.900E+00,8.000E-02
3.0355E-02,-6.100E+00,8.000E-02
3.0395E-02,-5.900E+00,8.000E-02
3.0435E-02,-6.100E+00,8.000E-02
3.0475E-02,-5.900E+00,2.191E-14
3.0515E-02,-6.100E+00,2.191E-14
3.0555E-02,-5.900E+00,2.191E-14
3.0595E-02,-6.100E+00,8.000E-02
3.0635E-02,-5.900E+00,2.191E-14
3.0675E-02,-6.100E+00,1.600E-01
3.0715E-02,-5.900E+00,2.191E-14
3.0755E-02,-5.900E+00,2.191E-14
3.0795E-02,-5.900E+00,2.191E-14
3.0835E-02,-6.100E+00,2.191E-14
3.0875E-02,-6.100E+00,8.000E-02
3.0915E-02,-6.100E+00,8.000E-02
3.0955E-02,-5.900E+00,1.600E-01
3.0995E-02,-5.700E+00,2.191E-14
3.1035E-02,-5.900E+00,8.000E-02
3.1075E-02,-5.900E+00,8.000E-02
3.1115E-02,-5.900E+00,2.191E-14
3.1156E-02,-5.900E+00,8.000E-02
3.1196E-02,-5.900E+00,2.191E-14
3.1236E-02,-5.900E+00,8.000E-02
3.1276E-02,-5.900E+00,2.191E-14
3.1316E-02,-5.700E+00,2.191E-14
3.1356E-02,-5.700E+00,8.000E-02
3.1396E-02,-5.700E+00,8.000E-02
3.1436E-02,-5.900E+00,1.600E-01
3.1476E-02,-5.900E+00,8.000E-02
3.1516E-02,-5.900E+00,8.000E-02
3.1556E-02,-6.100E+00,8.000E-02
3.1596E-02,-6.100E+00,2.191E-14
3.1636E-02,-5.900E+00,1.600E-01
3.1676E-02,-5.700E+00,1.600E-01
3.1716E-02,-5.900E+00,2.400E-01
3.1756E-02,-5.700E+00,8.000E-02
3.1796E-02,-5.900E+00,8.000E-02
3.1836E-02,-5.900E+00,-8.000E-02
3.1876E-02,-5.900E+00,8.000E-02
3.1916E-02,-5.900E+00,2.400E-01
3.1956E-02,-5.900E+00,8.000E-02
3.1996E-02,-5.900E+00,2.191E-14
3.2036E-02,-6.100E+00,1.600E-01
3.2076E-02,-5.900E+00,-8.000E-02
3.2116E-02,-5.900E+00,2.191E-14
3.2156E-02,-5.900E+00,2.191E-14
3.2196E-02,-5.900E+00,8.000E-02
3.2236E-02,-6.100E+00,1.600E-01
3.2276E-02,-5.900E+00,8.000E-02
3.2316E-02,-6.100E+00,8.000E-02
3.2356E-02,-6.100E+00,8.000E-02
3.2396E-02,-5.900E+00,8.000E-02
3.2436E-02,-5.900E+00,8.000E-02
3.2476E-02,-5.900E+00,8.000E-02
3.2516E-02,-5.900E+00,1.600E-01
3.2556E-02,-5.900E+00,1.600E-01
3.2596E-02,-5.900E+00,8.000E-02
3.2636E-02,-6.100E+00,8.000E-02
3.2676E-02,-5.900E+00,2.191E-14
3.2716E-02,-6.100E+00,2.191E-14
3.2756E-02,-6.100E+00,8.000E-02
3.2796E-02,-5.900E+00,8.000E-02
3.2836E-02,-5.700E+00,1.600E-01
3.2876E-02,-5.900E+00,8.000E-02
3.2916E-02,-5.900E+00,8.000E-02
3.2956E-02,-5.900E+00,2.400E-01
3.2996E-02,-5.900E+00,8.000E-02
3.3036E-02,-6.100E+00,8.000E-02
3.3076E-02,-5.900E+00,8.000E-02
3.3116E-02,-6.100E+00,8.000E-02
3.3157E-02,-5.900E+00,-8.000E-02
3.3197E-02,-5.900E+00,1.600E-01
3.3237E-02,-6.100E+00,8.000E-02
3.3277E-02,-5.900E+00,2.191E-14
3.3317E-02,-5.900E+00,2.191E-14
3.3357E-02,-5.900E+00,8.000E-02
3.3397E-02,-5.900E+00,1.600E-01
3.3437E-02,-6.100E+00,2.191E-14
3.3477E-02,-5.900E+00,1.600E-01
3.3517E-02,-6.100E+00,2.191E-14
3.3557E-02,-5.700E+00,8.000E-02
3.3597E-02,-5.700E+00,1.600E-01
3.3637E-02,-5.700E+00,1.600E-01
3.3677E-02,-6.100E+00,1.600E-01
3.3717E-02,-5.900E+00,1.600E-01
3.3757E-02,-5.900E+00,2.191E-14
3.3797E-02,-6.100E+00,1.600E-01
3.3837E-02,-6.100E+00,8.000E-02
3.3877E-02,-6.100E+00,1.600E-01
3.3917E-02,-5.900E+00,2.191E-14
3.3957E-02,-5.900E+00,8.000E-02
3.3997E-02,-5.900E+00,2.191E-14
3.4037E-02,-5.700E+00,8.000E-02
3.4077E-02,-6.100E+00,8.000E-02
3.4117E-02,-5.900E+00,8.000E-02
3.4157E-02,-6.100E+00,1.600E-01
3.4197E-02,-5.900E+00,8.000E-02
3.4237E-02,-6.100E+00,1.600E-01
3.4277E-02,-5.900E+00,8.000E-02
3.4317E-02,-5.900E+00,8.000E-02
3.4357E-02,-5.900E+00,2.191E-14
3.4397E-02,-5.900E+00,1.600E-01
3.4437E-02,-6.100E+00,8.000E-02
3.4477E-02,-5.900E+00,8.000E-02
3.4517E-02,-5.900E+00,8.000E-02
3.4557E-02,-5.900E+00,8.000E-02
3.4597E-02,-5.900E+00,8.000E-02
3.4637E-02,-5.900E+00,2.191E-14
3.4677E-02,-5.900E+00,1.600E-01
3.4717E-02,-5.900E+00,8.000E-02
3.4757E-02,-5.900E+00,1.600E-01
3.4797E-02,-5.700E+00,2.191E-14
3.4837E-02,-5.900E+00,2.191E-14
3.4877E-02,-5.900E+00,8.000E-02
3.4917E-02,-5.900E+00,8.000E-02
3.4957E-02,-6.100E+00,2.191E-14
3.4997E-02,-5.900E+00,8.000E-02
3.5037E-02,-5.900E+00,8.000E-02
3.5077E-02,-5.700E+00,-8.000E-02
3.5117E-02,-5.700E+00,8.000E-02
3.5158E-02,-5.900E+00,2.191E-14
3.5198E-02,-5.700E+00,2.191E-14
3.5238E-02,-6.100E+00,8.000E-02
3.5278E-02,-5.900E+00,2.191E-14
3.5318E-02,-5.900E+00,8.000E-02
3.5358E-02,-5.900E+00,8.000E-02
3.5398E-02,-5.900E+00,2.191E-14
3.5438E-02,-5.900E+00,1.600E-01
3.5478E-02,-5.900E+00,8.000E-02
3.5518E-02,-5.900E+00,8.000E-02
3.5558E-02,-5.900E+00,2.191E-14
3.5598E-02,-5.900E+00,8.000E-02
3.5638E-02,-5.900E+00,1.600E-01
3.5678E-02,-5.900E+00,2.191E-14
3.5718E-02,-6.100E+00,1.600E-01
3.5758E-02,-5.900E+00,1.600E-01
3.5798E-02,-5.900E+00,1.600E-01
3.5838E-02,-5.900E+00,8.000E-02
3.5878E-02,-5.900E+00,8.000E-02
3.5918E-02,-5.900E+00,8.000E-02
3.5958E-02,-5.900E+00,1.600E-01
3.5998E-02,-5.700E+00,1.600E-01
3.6038E-02,-6.100E+00,8.000E-02
3.6078E-02,-5.900E+00,2.191E-14
3.6118E-02,-6.100E+00,1.600E-01
3.6158E-02,-5.700E+00,2.191E-14
3.6198E-02,-5.900E+00,8.000E-02
3.6238E-02,-5.900E+00,2.191E-14
3.6278E-02,-5.900E+00,2.191E-14
3.6318E-02,-6.100E+00,8.000E-02
3.6358E-02,-6.100E+00,1.600E-01
3.6398E-02,-5.900E+00,8.000E-02
3.6438E-02,-5.900E+00,1.600E-01
3.6478E-02,-6.100E+00,8.000E-02
3.6518E-02,-5.900E+00,1.600E-01
3.6558E-02,-5.900E+00,8.000E-02
3.6598E-02,-5.700E+00,8.000E-02
3.6638E-02,-5.900E+00,1.600E-01
3.6678E-02,-5.900E+00,8.000E-02
3.6718E-02,-5.900E+00,1.600E-01
3.6758E-02,-5.700E+00,8.000E-02
3.6798E-02,-6.100E+00,1.600E-01
3.6838E-02,-6.100E+00,1.600E-01
3.6878E-02,-5.900E+00,8.000E-02
3.6918E-02,-5.700E+00,8.000E-02
3.6958E-02,-5.900E+00,8.000E-02
3.6998E-02,-5.900E+00,1.600E-01
3.7038E-02,-5.900E+00,2.191E-14
3.7078E-02,-5.900E+00,8.000E-02
3.7118E-02,-5.700E+00,8.000E-02
3.7159E-02,-5.900E+00,2.191E-14
3.7199E-02,-5.900E+00,1.600E-01
3.7239E-02,-6.100E+00,8.000E-02
3.7279E-02,-5.700E+00,8.000E-02
3.7319E-02,-6.100E+00,1.600E-01
3.7359E-02,-5.900E+00,8.000E-02
3.7399E-02,-5.700E+00,8.000E-02
3.7439E-02,-5.900E+00,2.191E-14
3.7479E-02,-5.900E+00,8.000E-02
3.7519E-02,-6.100E+00,8.000E-02
3.7559E-02,-6.100E+00,2.191E-14
3.7599E-02,-6.100E+00,1.600E-01
3.7639E-02,-5.900E+00,8.000E-02
3.7679E-02,-5.900E+00,8.000E-02
3.7719E-02,-5.900E+00,8.000E-02
3.7759E-02,-5.900E+00,8.000E-02
3.7799E-02,-5.700E+00,2.191E-14
3.7839E-02,-5.900E+00,8.000E-02
3.7879E-02,-5.900E+00,1.600E-01
3.7919E-02,-5.900E+00,2.191E-14
3.7959E-02,-6.100E+00,1.600E-01
3.7999E-02,-5.900E+00,2.191E-14
3.8039E-02,-5.900E+00,2.191E-14
3.8079E-02,-5.900E+00,1.600E-01
3.8119E-02,-5.900E+00,8.000E-02
3.8159E-02,-5.900E+00,8.000E-02
3.8199E-02,-5.900E+00,1.600E-01
3.8239E-02,-5.900E+00,8.000E-02
3.8279E-02,-6.100E+00,1.600E-01
3.8319E-02,-5.900E+00,2.191E-14
3.8359E-02,-6.100E+00,8.000E-02
3.8399E-02,-5.900E+00,2.191E-14
3.8439E-02,-5.900E+00,8.000E-02
3.8479E-02,-5.700E+00,8.000E-02
3.8519E-02,-5.900E+00,1.600E-01
3.8559E-02,-5.900E+00,8.000E-02
3.8599E-02,-5.900E+00,8.000E-02
3.8639E-02,-5.900E+00,8.000E-02
3.8679E-02,-5.900E+00,2.191E-14
3.8719E-02,-6.100E+00,2.191E-14
3.8759E-02,-5.900E+00,8.000E-02
3.8799E-02,-5.700E+00,8.000E-02
3.8839E-02,-5.700E+00,1.600E-01
3.8879E-02,-5.900E+00,8.000E-02
3.8919E-02,-5.900E+00,2.400E-01
3.8959E-02,-5.900E+00,8.000E-02
3.8999E-02,-5.900E+00,2.191E-14
3.9039E-02,-6.100E+00,2.191E-14
3.9079E-02,-5.900E+00,2.191E-14
3.9119E-02,-5.900E+00,8.000E-02
3.9160E-02,-5.900E+00,1.600E-01
3.9200E-02,-5.900E+00,8.000E-02
3.9240E-02,-5.900E+00,2.191E-14
3.9280E-02,-5.700E+00,2.191E-14
3.9320E-02,-5.900E+00,2.400E-01
3.9360E-02,-5.900E+00,8.000E-02
3.9400E-02,-5.900E+00,2.191E-14
3.9440E-02,-5.900E+00,8.000E-02
3.9480E-02,-5.900E+00,1.600E-01
3.9520E-02,-5.700E+00,8.000E-02
3.9560E-02,-5.700E+00,8.000E-02
3.9600E-02,-5.900E+00,1.600E-01
3.9640E-02,-5.700E+00,2.191E-14
3.9680E-02,-5.900E+00,8.000E-02
3.9720E-02,-6.100E+00,1.600E-01
3.9760E-02,-5.900E+00,8.000E-02
3.9800E-02,-6.100E+00,8.000E-02
3.9840E-02,-6.100E+00,1.600E-01
3.9880E-02,-6.100E+00,8.000E-02
3.9920E-02,-5.700E+00,8.000E-02
3.9960E-02,-5.900E+00,1.600E-01
4.0000E-02,-5.900E+00,1.600E-01
4.0040E-02,-5.700E+00,2.191E-14
4.0080E-02,-5.900E+00,8.000E-02
4.0120E-02,-5.900E+00,8.000E-02
4.0160E-02,-5.900E+00,1.600E-01
4.0200E-02,-5.900E+00,8.000E-02
4.0240E-02,-6.100E+00,8.000E-02
4.0280E-02,-5.900E+00,1.600E-01
4.0320E-02,-5.700E+00,1.600E-01
4.0360E-02,-5.900E+00,1.600E-01
4.0400E-02,-5.900E+00,2.191E-14
4.0440E-02,-6.100E+00,2.400E-01
4.0480E-02,-6.100E+00,1.600E-01
4.0520E-02,-6.100E+00,1.600E-01
4.0560E-02,-5.900E+00,8.000E-02
4.0600E-02,-5.900E+00,2.191E-14
4.0640E-02,-5.700E+00,8.000E-02
4.0680E-02,-5.700E+00,2.191E-14
4.0720E-02,-5.900E+00,1.600E-01
4.0760E-02,-5.900E+00,8.000E-02
4.0800E-02,-5.900E+00,8.000E-02
4.0840E-02,-5.900E+00,8.000E-02
4.0880E-02,-5.900E+00,8.000E-02
4.0920E-02,-5.900E+00,1.600E-01
4.0960E-02,-6.100E+00,-8.000E-02
4.1000E-02,-5.900E+00,2.191E-14
4.1040E-02,-5.900E+00,2.191E-14
4.1080E-02,-5.900E+00,8.000E-02
4.1120E-02,-5.700E+00,8.000E-02
4.1161E-02,-5.900E+00,2.191E-14
4.1201E-02,-5.900E+00,2.191E-14
4.1241E-02,-6.100E+00,8.000E-02
4.1281E-02,-6.100E+00,8.000E-02
4.1321E-02,-5.900E+00,8.000E-02
4.1361E-02,-6.100E+00,8.000E-02
4.1401E-02,-5.900E+00,1.600E-01
4.1441E-02,-5.900E+00,2.191E-14
4.1481E-02,-5.700E+00,1.600E-01
4.1521E-02,-5.700E+00,2.191E-14
4.1561E-02,-5.900E+00,1.600E-01
4.1601E-02,-5.900E+00,-8.000E-02
4.1641E-02,-5.900E+00,1.600E-01
4.1681E-02,-5.900E+00,8.000E-02
4.1721E-02,-5.900E+00,8.000E-02
4.1761E-02,-5.900E+00,8.000E-02
4.1801E-02,-5.700E+00,8.000E-02
4.1841E-02,-6.100E+00,2.191E-14
4.1881E-02,-5.900E+00,8.000E-02
4.1921E-02,-5.900E+00,8.000E-02
4.1961E-02,-5.900E+00,8.000E-02
4.2001E-02,-5.900E+00,8.000E-02
4.2041E-02,-5.900E+00,8.000E-02
4.2081E-02,-6.100E+00,8.000E-02
4.2121E-02,-5.900E+00,2.191E-14
4.2161E-02,-5.900E+00,8.000E-02
4.2201E-02,-5.900E+00,8.000E-02
4.2241E-02,-5.900E+00,1.600E-01
4.2281E-02,-6.100E+00,8.000E-02
4.2321E-02,-5.900E+00,2.400E-01
4.2361E-02,-5.700E+00,8.000E-02
4.2401E-02,-5.900E+00,1.600E-01
4.2441E-02,-5.900E+00,1.600E-01
4.2481E-02,-6.100E+00,1.600E-01
4.2521E-02,-5.700E+00,8.000E-02
4.2561E-02,-5.900E+00,1.600E-01
4.2601E-02,-5.900E+00,2.191E-14
4.2641E-02,-5.900E+00,1.600E-01
4.2681E-02,-5.900E+00,2.191E-14
4.2721E-02,-6.100E+00,8.000E-02
4.2761E-02,-5.900E+00,8.000E-02
4.2801E-02,-5.900E+00,8.000E-02
4.2841E-02,-5.900E+00,8.000E-02
4.2881E-02,-5.700E+00,1.600E-01
4.2921E-02,-5.900E+00,8.000E-02
4.2961E-02,-5.900E+00,1.600E-01
4.3001E-02,-5.900E+00,8.000E-02
4.3041E-02,-5.900E+00,2.191E-14
4.3081E-02,-5.900E+00,1.600E-01
4.3121E-02,-5.900E+00,8.000E-02
4.3162E-02,-5.900E+00,1.600E-01
4.3202E-02,-6.100E+00,2.400E-01
4.3242E-02,-5.900E+00,8.000E-02
4.3282E-02,-5.900E+00,2.191E-14
4.3322E-02,-5.900E+00,8.000E-02
4.3362E-02,-5.900E+00,8.000E-02
4.3402E-02,-5.900E+00,1.600E-01
4.3442E-02,-6.100E+00,1.600E-01
4.3482E-02,-5.900E+00,8.000E-02
4.3522E-02,-5.900E+00,1.600E-01
4.3562E-02,-5.900E+00,8.000E-02
4.3602E-02,-5.900E+00,2.191E-14
4.3642E-02,-5.900E+00,1.600E-01
4.3682E-02,-5.900E+00,8.000E-02
4.3722E-02,-5.900E+00,8.000E-02
4.3762E-02,-5.700E+00,8.000E-02
4.3802E-02,-5.900E+00,8.000E-02
4.3842E-02,-6.100E+00,8.000E-02
4.3882E-02,-5.900E+00,1.600E-01
4.3922E-02,-6.100E+00,1.600E-01
4.3962E-02,-6.100E+00,2.191E-14
4.4002E-02,-5.900E+00,8.000E-02
4.4042E-02,-5.700E+00,8.000E-02
4.4082E-02,-5.700E+00,8.000E-02
4.4122E-02,-5.900E+00,8.000E-02
4.4162E-02,-5.900E+00,8.000E-02
4.4202E-02,-5.900E+00,2.191E-14
4.4242E-02,-5.900E+00,1.600E-01
4.4282E-02,-5.900E+00,8.000E-02
4.4322E-02,-6.100E+00,8.000E-02
4.4362E-02,-5.900E+00,2.191E-14
4.4402E-02,-5.700E+00,2.191E-14
4.4442E-02,-5.900E+00,1.600E-01
4.4482E-02,-5.900E+00,2.191E-14
4.4522E-02,-5.900E+00,8.000E-02
4.4562E-02,-5.900E+00,8.000E-02
4.4602E-02,-5.700E+00,2.191E-14
4.4642E-02,-5.900E+00,8.000E-02
4.4682E-02,-6.100E+00,1.600E-01
4.4722E-02,-5.900E+00,8.000E-02
4.4762E-02,-5.700E+00,8.000E-02
4.4802E-02,-5.900E+00,2.191E-14
4.4842E-02,-5.700E+00,2.191E-14
4.4882E-02,-5.900E+00,2.400E-01
4.4922E-02,-6.100E+00,1.600E-01
4.4962E-02,-6.100E+00,2.191E-14
4.5002E-02,-5.900E+00,2.400E-01
4.5042E-02,-6.100E+00,2.191E-14
4.5082E-02,-5.900E+00,1.600E-01
4.5122E-02,-5.900E+00,2.191E-14
4.5163E-02,-5.900E+00,1.600E-01
4.5203E-02,-5.700E+00,8.000E-02
4.5243E-02,-5.900E+00,1.600E-01
4.5283E-02,-5.900E+00,8.000E-02
4.5323E-02,-5.900E+00,2.191E-14
4.5363E-02,-6.100E+00,1.600E-01
4.5403E-02,-6.100E+00,2.191E-14
4.5443E-02,-5.900E+00,1.600E-01
4.5483E-02,-5.900E+00,8.000E-02
4.5523E-02,-5.700E+00,2.191E-14
4.5563E-02,-5.700E+00,8.000E-02
4.5603E-02,-5.900E+00,1.600E-01
